Fecha,Incidentes,Pruebas t-1,Pruebas t-2,Pruebas t-3,Incidentes t-1,Incidentes t-2,Incidentes t-3,H t-1,H t-2,H t-3,H_UCI t-1,H_UCI t-2,H_UCI t-3,Defunciones t-1,Defunciones t-2,Defunciones t-3,Asintomaticos t-1,Asintomaticos t-2,Asintomaticos t-3,Sintomaticos t-1,Sintomaticos t-2,Sintomaticos t-3,Entradas t-1,Entradas t-2,Entradas t-3,Salidas t-1,Salidas t-2,Salidas t-3
2020-03-29,0.021901007446342532,0.04335066241824585,0.05995304376991448,0.06104309911118565,0.02715724923346474,0.037669732807709154,0.052124397722295226,0.22887323943661972,0.20334507042253522,0.18397887323943662,0.32386363636363635,0.32954545454545453,0.30113636363636365,0.2,0.2,0.3,0.02654867256637168,0.02654867256637168,0.04601769911504425,0.027777777777777776,0.03502415458937198,0.0428743961352657,0.04986158842558421,0.16854205152854393,0.1702927226116217,0.032381584708854314,0.1362490444759604,0.1456297894563951
2020-03-30,0.02014892685063513,0.03370786516853933,0.04335066241824585,0.05995304376991448,0.021901007446342532,0.02715724923346474,0.037669732807709154,0.23327464788732394,0.22887323943661972,0.20334507042253522,0.32386363636363635,0.32386363636363635,0.32954545454545453,0.3,0.2,0.2,0.01415929203539823,0.02654867256637168,0.02654867256637168,0.02536231884057971,0.027777777777777776,0.03502415458937198,0.018227798250607365,0.04986158842558421,0.16854205152854393,0.015744108648946084,0.032381584708854314,0.1362490444759604
2020-03-31,0.026281208935611037,0.020962602716753313,0.03370786516853933,0.04335066241824585,0.02014892685063513,0.021901007446342532,0.02715724923346474,0.24911971830985916,0.23327464788732394,0.22887323943661972,0.33522727272727276,0.32386363636363635,0.32386363636363635,0.1,0.3,0.2,0.03185840707964602,0.01415929203539823,0.02654867256637168,0.018719806763285024,0.02536231884057971,0.027777777777777776,0.1342602002407714,0.018227798250607365,0.04986158842558421,0.12028421840213194,0.015744108648946084,0.032381584708854314
2020-04-01,0.014892685063512922,0.051651853094080165,0.020962602716753313,0.03370786516853933,0.026281208935611037,0.02014892685063513,0.021901007446342532,0.26760563380281693,0.24911971830985916,0.23327464788732394,0.32386363636363635,0.33522727272727276,0.32386363636363635,0.2,0.1,0.3,0.05486725663716814,0.03185840707964602,0.01415929203539823,0.012077294685990338,0.018719806763285024,0.02536231884057971,0.11857608676826592,0.1342602002407714,0.018227798250607365,0.09691593111890692,0.12028421840213194,0.015744108648946084
2020-04-02,0.031099430573806396,0.05014254569847393,0.051651853094080165,0.020962602716753313,0.014892685063512922,0.026281208935611037,0.02014892685063513,0.25264084507042256,0.26760563380281693,0.24911971830985916,0.32954545454545453,0.32386363636363635,0.33522727272727276,0.13333333333333333,0.2,0.1,0.023008849557522124,0.05486725663716814,0.03185840707964602,0.013888888888888888,0.012077294685990338,0.018719806763285024,0.13090124141190515,0.11857608676826592,0.1342602002407714,0.1073948926875044,0.09691593111890692,0.12028421840213194
2020-04-03,0.016644765659220323,0.04796243501593158,0.05014254569847393,0.051651853094080165,0.031099430573806396,0.014892685063512922,0.026281208935611037,0.25,0.25264084507042256,0.26760563380281693,0.32386363636363635,0.32954545454545453,0.32386363636363635,0.3,0.13333333333333333,0.2,0.04601769911504425,0.023008849557522124,0.05486725663716814,0.020531400966183572,0.013888888888888888,0.012077294685990338,0.13434256800019562,0.13090124141190515,0.11857608676826592,0.11388357624307505,0.1073948926875044,0.09691593111890692
2020-04-04,0.018834866403854577,0.0385711889988261,0.04796243501593158,0.05014254569847393,0.016644765659220323,0.031099430573806396,0.014892685063512922,0.25,0.25,0.25264084507042256,0.32386363636363635,0.32386363636363635,0.32954545454545453,0.2,0.3,0.13333333333333333,0.010619469026548672,0.04601769911504425,0.023008849557522124,0.022342995169082124,0.020531400966183572,0.013888888888888888,0.140707015498181,0.13434256800019562,0.13090124141190515,0.11638708683706897,0.11388357624307505,0.1073948926875044
2020-04-05,0.00788436268068331,0.04922019117893678,0.0385711889988261,0.04796243501593158,0.018834866403854577,0.016644765659220323,0.031099430573806396,0.25528169014084506,0.25,0.25,0.32954545454545453,0.32386363636363635,0.32386363636363635,0.13333333333333333,0.2,0.3,0.01592920353982301,0.010619469026548672,0.04601769911504425,0.021739130434782608,0.022342995169082124,0.020531400966183572,0.0675880976831093,0.140707015498181,0.13434256800019562,0.05124756229645058,0.11638708683706897,0.11388357624307505
2020-04-06,0.01357862461673237,0.02775448599698139,0.04922019117893678,0.0385711889988261,0.00788436268068331,0.018834866403854577,0.016644765659220323,0.2623239436619718,0.25528169014084506,0.25,0.30113636363636365,0.32954545454545453,0.32386363636363635,0.4666666666666667,0.13333333333333333,0.2,0.023008849557522124,0.01592920353982301,0.010619469026548672,0.003623188405797101,0.021739130434782608,0.022342995169082124,0.005753127477047738,0.0675880976831093,0.140707015498181,0.004229676165181828,0.05124756229645058,0.11638708683706897
2020-04-07,0.010950503723171266,0.01853094080160993,0.02775448599698139,0.04922019117893678,0.01357862461673237,0.00788436268068331,0.018834866403854577,0.2579225352112676,0.2623239436619718,0.25528169014084506,0.2897727272727273,0.30113636363636365,0.32954545454545453,0.1,0.4666666666666667,0.13333333333333333,0.02654867256637168,0.023008849557522124,0.01592920353982301,0.009057971014492754,0.003623188405797101,0.021739130434782608,0.13767421605328997,0.005753127477047738,0.0675880976831093,0.12464147937156561,0.004229676165181828,0.05124756229645058
2020-04-08,0.00700832238282961,0.045279221868187156,0.01853094080160993,0.02775448599698139,0.010950503723171266,0.01357862461673237,0.00788436268068331,0.24031690140845072,0.2579225352112676,0.2623239436619718,0.2840909090909091,0.2897727272727273,0.30113636363636365,0.13333333333333333,0.1,0.4666666666666667,0.024778761061946902,0.02654867256637168,0.023008849557522124,0.01147342995169082,0.009057971014492754,0.003623188405797101,0.15585426784026735,0.13767421605328997,0.005753127477047738,0.1361450656950985,0.12464147937156561,0.004229676165181828
2020-04-09,0.017520805957074025,0.05081334898541003,0.045279221868187156,0.01853094080160993,0.00700832238282961,0.010950503723171266,0.01357862461673237,0.2306338028169014,0.24031690140845072,0.2579225352112676,0.26704545454545453,0.2840909090909091,0.2897727272727273,0.2,0.13333333333333333,0.1,0.024778761061946902,0.024778761061946902,0.02654867256637168,0.01147342995169082,0.01147342995169082,0.009057971014492754,0.16451559601252363,0.15585426784026735,0.13767421605328997,0.1352245137468914,0.1361450656950985,0.12464147937156561
2020-04-10,0.004818221638195357,0.04578232433338924,0.05081334898541003,0.045279221868187156,0.017520805957074025,0.00700832238282961,0.010950503723171266,0.2147887323943662,0.2306338028169014,0.24031690140845072,0.27840909090909094,0.26704545454545453,0.2840909090909091,0.06666666666666667,0.2,0.13333333333333333,0.03008849557522124,0.024778761061946902,0.024778761061946902,0.015096618357487922,0.01147342995169082,0.01147342995169082,0.1062676473857635,0.16451559601252363,0.15585426784026735,0.08067515572010892,0.1352245137468914,0.1361450656950985
2020-04-11,0.0030661410424879542,0.03303706188160322,0.04578232433338924,0.05081334898541003,0.004818221638195357,0.017520805957074025,0.00700832238282961,0.20334507042253522,0.2147887323943662,0.2306338028169014,0.23863636363636365,0.27840909090909094,0.26704545454545453,0.1,0.06666666666666667,0.2,0.007079646017699115,0.03008849557522124,0.024778761061946902,0.004227053140096618,0.015096618357487922,0.01147342995169082,0.03225374478500068,0.1062676473857635,0.16451559601252363,0.018578460315597706,0.08067515572010892,0.1352245137468914
2020-04-12,0.0017520805957074025,0.025658225725306055,0.03303706188160322,0.04578232433338924,0.0030661410424879542,0.004818221638195357,0.017520805957074025,0.1936619718309859,0.20334507042253522,0.2147887323943662,0.25,0.23863636363636365,0.27840909090909094,0.13333333333333333,0.1,0.06666666666666667,0.033628318584070796,0.007079646017699115,0.03008849557522124,0.004830917874396135,0.004227053140096618,0.015096618357487922,0.07472787796282335,0.03225374478500068,0.1062676473857635,0.056270125407054575,0.018578460315597706,0.08067515572010892
2020-04-13,0.002628120893561104,0.030437699144725813,0.025658225725306055,0.03303706188160322,0.0017520805957074025,0.0030661410424879542,0.004818221638195357,0.19454225352112675,0.1936619718309859,0.20334507042253522,0.24431818181818182,0.25,0.23863636363636365,0.1,0.13333333333333333,0.1,0.008849557522123894,0.033628318584070796,0.007079646017699115,0.003623188405797101,0.004830917874396135,0.004227053140096618,0.009512953398755401,0.07472787796282335,0.03225374478500068,0.0042904500604508955,0.056270125407054575,0.018578460315597706
2020-04-14,0.00788436268068331,0.03815193694449103,0.030437699144725813,0.025658225725306055,0.002628120893561104,0.0017520805957074025,0.0030661410424879542,0.1857394366197183,0.19454225352112675,0.1936619718309859,0.23295454545454547,0.24431818181818182,0.25,0.03333333333333333,0.1,0.13333333333333333,0.008849557522123894,0.008849557522123894,0.033628318584070796,0.010265700483091786,0.003623188405797101,0.004830917874396135,0.1334091081964457,0.009512953398755401,0.07472787796282335,0.12330565941910862,0.0042904500604508955,0.056270125407054575
2020-04-15,0.005256241787122208,0.07806473251718934,0.03815193694449103,0.030437699144725813,0.00788436268068331,0.002628120893561104,0.0017520805957074025,0.17605633802816903,0.1857394366197183,0.19454225352112675,0.20454545454545456,0.23295454545454547,0.24431818181818182,0.1,0.03333333333333333,0.1,0.05486725663716814,0.008849557522123894,0.008849557522123894,0.015096618357487922,0.010265700483091786,0.003623188405797101,0.19087179796668188,0.1334091081964457,0.009512953398755401,0.169772910718701,0.12330565941910862,0.0042904500604508955
2020-04-16,0.0004380201489268506,0.06372631225893008,0.07806473251718934,0.03815193694449103,0.005256241787122208,0.00788436268068331,0.002628120893561104,0.1637323943661972,0.17605633802816903,0.1857394366197183,0.20454545454545456,0.20454545454545456,0.23295454545454547,0.0,0.1,0.03333333333333333,0.05132743362831858,0.05486725663716814,0.008849557522123894,0.01147342995169082,0.015096618357487922,0.010265700483091786,0.1653284796298772,0.19087179796668188,0.1334091081964457,0.14478144660808653,0.169772910718701,0.12330565941910862
2020-04-17,0.003504161191414805,0.0487170887137347,0.06372631225893008,0.07806473251718934,0.0004380201489268506,0.005256241787122208,0.00788436268068331,0.14084507042253522,0.1637323943661972,0.17605633802816903,0.19318181818181818,0.20454545454545456,0.20454545454545456,0.06666666666666667,0.0,0.1,0.007079646017699115,0.05132743362831858,0.05486725663716814,0.006038647342995169,0.01147342995169082,0.015096618357487922,0.20617651085307268,0.1653284796298772,0.19087179796668188,0.1815929134408051,0.14478144660808653,0.169772910718701
2020-04-18,0.004380201489268506,0.039745094750964285,0.0487170887137347,0.06372631225893008,0.003504161191414805,0.0004380201489268506,0.005256241787122208,0.13380281690140847,0.14084507042253522,0.1637323943661972,0.20454545454545456,0.19318181818181818,0.20454545454545456,0.13333333333333333,0.06666666666666667,0.0,0.010619469026548672,0.007079646017699115,0.05132743362831858,0.009057971014492754,0.006038647342995169,0.01147342995169082,0.2109053687158671,0.20617651085307268,0.1653284796298772,0.1753593829009382,0.1815929134408051,0.14478144660808653
2020-04-19,0.0008760402978537013,0.042176756666107665,0.039745094750964285,0.0487170887137347,0.004380201489268506,0.003504161191414805,0.0004380201489268506,0.12764084507042253,0.13380281690140847,0.14084507042253522,0.17613636363636365,0.20454545454545456,0.19318181818181818,0.03333333333333333,0.13333333333333333,0.06666666666666667,0.0035398230088495575,0.010619469026548672,0.007079646017699115,0.004227053140096618,0.009057971014492754,0.006038647342995169,0.08463649696610603,0.2109053687158671,0.20617651085307268,0.0657644453376533,0.1753593829009382,0.1815929134408051
2020-04-20,0.002190100744634253,0.03270166023813517,0.042176756666107665,0.039745094750964285,0.0008760402978537013,0.004380201489268506,0.003504161191414805,0.11267605633802817,0.12764084507042253,0.13380281690140847,0.17045454545454547,0.17613636363636365,0.20454545454545456,0.06666666666666667,0.03333333333333333,0.13333333333333333,0.0035398230088495575,0.0035398230088495575,0.010619469026548672,0.0006038647342995169,0.004227053140096618,0.009057971014492754,0.011064238045958665,0.08463649696610603,0.2109053687158671,0.008844686923510814,0.0657644453376533,0.1753593829009382
2020-04-21,0.003942181340341655,0.04704008049639444,0.03270166023813517,0.042176756666107665,0.002190100744634253,0.0008760402978537013,0.004380201489268506,0.11355633802816902,0.11267605633802817,0.12764084507042253,0.1534090909090909,0.17045454545454547,0.17613636363636365,0.0,0.06666666666666667,0.03333333333333333,0.005309734513274336,0.0035398230088495575,0.0035398230088495575,0.013888888888888888,0.0006038647342995169,0.004227053140096618,0.18782615771778094,0.011064238045958665,0.08463649696610603,0.16906248445807737,0.008844686923510814,0.0657644453376533
2020-04-22,0.0017520805957074025,0.061210799932919675,0.04704008049639444,0.03270166023813517,0.003942181340341655,0.002190100744634253,0.0008760402978537013,0.11179577464788733,0.11355633802816902,0.11267605633802817,0.14204545454545456,0.1534090909090909,0.17045454545454547,0.03333333333333333,0.0,0.06666666666666667,0.012389380530973451,0.005309734513274336,0.0035398230088495575,0.008454106280193236,0.013888888888888888,0.0006038647342995169,0.19887981209759717,0.18782615771778094,0.011064238045958665,0.1769223057407902,0.16906248445807737,0.008844686923510814
2020-04-23,0.003942181340341655,0.06028844541338253,0.061210799932919675,0.04704008049639444,0.0017520805957074025,0.003942181340341655,0.002190100744634253,0.10299295774647887,0.11179577464788733,0.11355633802816902,0.1590909090909091,0.14204545454545456,0.1534090909090909,0.03333333333333333,0.03333333333333333,0.0,0.005309734513274336,0.012389380530973451,0.005309734513274336,0.0018115942028985505,0.008454106280193236,0.013888888888888888,0.20534311749478143,0.19887981209759717,0.18782615771778094,0.178688072794516,0.1769223057407902,0.16906248445807737
2020-04-24,0.0030661410424879542,0.05550897199396278,0.06028844541338253,0.061210799932919675,0.003942181340341655,0.0017520805957074025,0.003942181340341655,0.09242957746478873,0.10299295774647887,0.11179577464788733,0.125,0.1590909090909091,0.14204545454545456,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.019469026548672566,0.005309734513274336,0.012389380530973451,0.010869565217391304,0.0018115942028985505,0.008454106280193236,0.2075406455952815,0.20534311749478143,0.19887981209759717,0.1773450985798156,0.178688072794516,0.1769223057407902
2020-04-25,0.0008760402978537013,0.04452456817038404,0.05550897199396278,0.06028844541338253,0.0030661410424879542,0.003942181340341655,0.0017520805957074025,0.08714788732394367,0.09242957746478873,0.10299295774647887,0.125,0.125,0.1590909090909091,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.007079646017699115,0.019469026548672566,0.005309734513274336,0.010869565217391304,0.010869565217391304,0.0018115942028985505,0.2033970588421298,0.2075406455952815,0.20534311749478143,0.17100799854815213,0.1773450985798156,0.178688072794516
2020-04-26,0.0004380201489268506,0.03714573201408687,0.04452456817038404,0.05550897199396278,0.0008760402978537013,0.0030661410424879542,0.003942181340341655,0.08362676056338028,0.08714788732394367,0.09242957746478873,0.125,0.125,0.125,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.0017699115044247787,0.007079646017699115,0.019469026548672566,0.0018115942028985505,0.010869565217391304,0.010869565217391304,0.0802397760518756,0.2033970588421298,0.2075406455952815,0.06065315776027111,0.17100799854815213,0.1773450985798156
2020-04-27,0.0004380201489268506,0.027670635586114375,0.03714573201408687,0.04452456817038404,0.0004380201489268506,0.0008760402978537013,0.0030661410424879542,0.0721830985915493,0.08362676056338028,0.08714788732394367,0.125,0.125,0.125,0.06666666666666667,0.03333333333333333,0.03333333333333333,0.0017699115044247787,0.0017699115044247787,0.007079646017699115,0.0012077294685990338,0.0018115942028985505,0.010869565217391304,0.016712219036284302,0.0802397760518756,0.2033970588421298,0.01498463683714861,0.06065315776027111,0.17100799854815213
2020-04-28,0.002628120893561104,0.011152104645312763,0.027670635586114375,0.03714573201408687,0.0004380201489268506,0.0004380201489268506,0.0008760402978537013,0.0721830985915493,0.0721830985915493,0.08362676056338028,0.125,0.125,0.125,0.0,0.06666666666666667,0.03333333333333333,0.010619469026548672,0.0017699115044247787,0.0017699115044247787,0.014492753623188404,0.0012077294685990338,0.0018115942028985505,0.207283654749815,0.016712219036284302,0.0802397760518756,0.1867834316379297,0.01498463683714861,0.06065315776027111
2020-04-29,0.0017520805957074025,0.04670467885292638,0.011152104645312763,0.027670635586114375,0.002628120893561104,0.0004380201489268506,0.0004380201489268506,0.0625,0.0721830985915493,0.0721830985915493,0.11363636363636365,0.125,0.125,0.0,0.0,0.06666666666666667,0.03185840707964602,0.010619469026548672,0.0017699115044247787,0.020531400966183572,0.014492753623188404,0.0012077294685990338,0.2142864042488363,0.207283654749815,0.016712219036284302,0.18938599295120156,0.1867834316379297,0.01498463683714861
2020-04-30,0.0017520805957074025,0.045195371457320145,0.04670467885292638,0.011152104645312763,0.0017520805957074025,0.002628120893561104,0.0004380201489268506,0.06073943661971831,0.0625,0.0721830985915493,0.10795454545454546,0.11363636363636365,0.125,0.0,0.0,0.0,0.024778761061946902,0.03185840707964602,0.010619469026548672,0.021135265700483092,0.020531400966183572,0.014492753623188404,0.22009707393088904,0.2142864042488363,0.207283654749815,0.1929791748413861,0.18938599295120156,0.1867834316379297
2020-05-01,0.0008760402978537013,0.05257420761361731,0.045195371457320145,0.04670467885292638,0.0017520805957074025,0.0017520805957074025,0.002628120893561104,0.0625,0.06073943661971831,0.0625,0.10795454545454546,0.10795454545454546,0.11363636363636365,0.06666666666666667,0.0,0.0,0.019469026548672566,0.024778761061946902,0.03185840707964602,0.033816425120772944,0.021135265700483092,0.020531400966183572,0.24152963768793204,0.22009707393088904,0.2142864042488363,0.20113324454194226,0.1929791748413861,0.18938599295120156
2020-05-02,0.0004380201489268506,0.04167365420090559,0.05257420761361731,0.045195371457320145,0.0008760402978537013,0.0017520805957074025,0.0017520805957074025,0.06338028169014084,0.0625,0.06073943661971831,0.11363636363636365,0.10795454545454546,0.10795454545454546,0.03333333333333333,0.06666666666666667,0.0,0.0017699115044247787,0.019469026548672566,0.024778761061946902,0.0,0.033816425120772944,0.021135265700483092,0.07078440928997304,0.24152963768793204,0.22009707393088904,0.052984737190402684,0.20113324454194226,0.1929791748413861
2020-05-03,0.0,0.01081670300184471,0.04167365420090559,0.05257420761361731,0.0004380201489268506,0.0008760402978537013,0.0017520805957074025,0.0625,0.06338028169014084,0.0625,0.10227272727272728,0.11363636363636365,0.10795454545454546,0.1,0.03333333333333333,0.06666666666666667,0.005309734513274336,0.0017699115044247787,0.019469026548672566,0.0024154589371980675,0.0,0.033816425120772944,0.10086270267857661,0.07078440928997304,0.24152963768793204,0.0846299500304511,0.052984737190402684,0.20113324454194226
2020-05-04,0.001314060446780552,0.027502934764380347,0.01081670300184471,0.04167365420090559,0.0,0.0004380201489268506,0.0008760402978537013,0.0625,0.0625,0.06338028169014084,0.09659090909090909,0.10227272727272728,0.11363636363636365,0.0,0.1,0.03333333333333333,0.007079646017699115,0.005309734513274336,0.0017699115044247787,0.0012077294685990338,0.0024154589371980675,0.0,0.03138852045095613,0.10086270267857661,0.07078440928997304,0.03265669056649323,0.0846299500304511,0.052984737190402684
