Fecha,Incidentes,Pruebas t-1,Pruebas t-2,Pruebas t-3,Incidentes t-1,Incidentes t-2,Incidentes t-3,H t-1,H t-2,H t-3,H_UCI t-1,H_UCI t-2,H_UCI t-3,Defunciones t-1,Defunciones t-2,Defunciones t-3,Asintomaticos t-1,Asintomaticos t-2,Asintomaticos t-3,Sintomaticos t-1,Sintomaticos t-2,Sintomaticos t-3,Entradas t-1,Entradas t-2,Entradas t-3,Salidas t-1,Salidas t-2,Salidas t-3
2021-02-01,546.0,2263.0,5654.0,8100.0,189.0,679.0,796.0,1045.0,1040.0,1098.0,167.0,168.0,176.0,20.0,24.0,25.0,56.0,245.0,256.0,128.0,414.0,520.0,36960.391,58031.05800000001,115574.841,38320.914,55030.963,111566.433
2021-02-02,709.0,6119.0,2263.0,5654.0,546.0,189.0,679.0,1081.0,1045.0,1040.0,173.0,167.0,168.0,23.0,20.0,24.0,137.0,56.0,245.0,395.0,128.0,414.0,110893.721,36960.391,58031.05800000001,114073.673,38320.914,55030.963
2021-02-03,496.0,7623.0,6119.0,2263.0,709.0,546.0,189.0,1012.0,1081.0,1045.0,175.0,173.0,167.0,23.0,23.0,20.0,235.0,137.0,56.0,446.0,395.0,128.0,115885.629,110893.721,36960.391,115906.746,114073.673,38320.914
2021-02-04,463.0,6022.0,7623.0,6119.0,496.0,709.0,546.0,973.0,1012.0,1081.0,174.0,175.0,173.0,14.0,23.0,23.0,182.0,235.0,137.0,307.0,446.0,395.0,114609.49599999998,115885.629,110893.721,114039.074,115906.746,114073.673
2021-02-05,379.0,4869.0,6022.0,7623.0,463.0,496.0,709.0,922.0,973.0,1012.0,176.0,174.0,175.0,20.0,14.0,23.0,152.0,182.0,235.0,296.0,307.0,446.0,118639.134,114609.49599999998,115885.629,118711.591,114039.074,115906.746
2021-02-06,295.0,4673.0,4869.0,6022.0,379.0,463.0,496.0,876.0,922.0,973.0,165.0,176.0,174.0,11.0,20.0,14.0,119.0,152.0,182.0,248.0,296.0,307.0,121396.559,118639.134,114609.49599999998,116958.148,118711.591,114039.074
2021-02-07,107.0,3845.0,4673.0,4869.0,295.0,379.0,463.0,826.0,876.0,922.0,166.0,165.0,176.0,13.0,11.0,20.0,101.0,119.0,152.0,186.0,248.0,296.0,63283.29700000001,121396.559,118639.134,60825.121,116958.148,118711.591
2021-02-08,314.0,1619.0,3845.0,4673.0,107.0,295.0,379.0,821.0,826.0,876.0,165.0,166.0,165.0,12.0,13.0,11.0,40.0,101.0,119.0,67.0,186.0,248.0,40370.266,63283.29700000001,121396.559,42518.27400000001,60825.121,116958.148
2021-02-09,306.0,4456.0,1619.0,3845.0,314.0,107.0,295.0,809.0,821.0,826.0,164.0,165.0,166.0,16.0,12.0,13.0,74.0,40.0,101.0,229.0,67.0,186.0,112659.082,40370.266,63283.29700000001,116319.695,42518.27400000001,60825.121
2021-02-10,214.0,4504.0,4456.0,1619.0,306.0,314.0,107.0,720.0,809.0,821.0,157.0,164.0,165.0,13.0,16.0,12.0,98.0,74.0,40.0,177.0,229.0,67.0,115347.556,112659.082,40370.266,115327.92,116319.695,42518.27400000001
2021-02-11,211.0,4411.0,4504.0,4456.0,214.0,306.0,314.0,682.0,720.0,809.0,152.0,157.0,164.0,14.0,13.0,16.0,63.0,98.0,74.0,149.0,177.0,229.0,115539.18699999999,115347.556,112659.082,115675.963,115327.92,116319.695
2021-02-12,297.0,3749.0,4411.0,4504.0,211.0,214.0,306.0,627.0,682.0,720.0,147.0,152.0,157.0,16.0,14.0,13.0,64.0,63.0,98.0,141.0,149.0,177.0,119526.67599999999,115539.18699999999,115347.556,118440.604,115675.963,115327.92
2021-02-13,124.0,3721.0,3749.0,4411.0,297.0,211.0,214.0,580.0,627.0,682.0,138.0,147.0,152.0,15.0,16.0,14.0,98.0,64.0,63.0,180.0,141.0,149.0,120538.105,119526.67599999999,115539.18699999999,118081.02699999999,118440.604,115675.963
2021-02-14,33.0,2635.0,3721.0,3749.0,124.0,297.0,211.0,534.0,580.0,627.0,132.0,138.0,147.0,10.0,15.0,16.0,45.0,98.0,64.0,77.0,180.0,141.0,65191.67600000001,120538.105,119526.67599999999,63737.545999999995,118081.02699999999,118440.604
2021-02-15,169.0,1133.0,2635.0,3721.0,33.0,124.0,297.0,506.0,534.0,580.0,130.0,132.0,138.0,10.0,10.0,15.0,10.0,45.0,98.0,24.0,77.0,180.0,43297.638,65191.67600000001,120538.105,45107.681,63737.545999999995,118081.02699999999
2021-02-16,192.0,3443.0,1133.0,2635.0,169.0,33.0,124.0,500.0,506.0,534.0,121.0,130.0,132.0,7.0,10.0,10.0,37.0,10.0,45.0,122.0,24.0,77.0,114882.415,43297.638,65191.67600000001,117229.07,45107.681,63737.545999999995
2021-02-17,134.0,4158.0,3443.0,1133.0,192.0,169.0,33.0,463.0,500.0,506.0,119.0,121.0,130.0,9.0,7.0,10.0,73.0,37.0,10.0,115.0,122.0,24.0,117814.591,114882.415,43297.638,118569.69699999999,117229.07,45107.681
2021-02-18,126.0,3198.0,4158.0,3443.0,134.0,192.0,169.0,424.0,463.0,500.0,110.0,119.0,121.0,5.0,9.0,7.0,52.0,73.0,37.0,80.0,115.0,122.0,119319.767,117814.591,114882.415,117136.211,118569.69699999999,117229.07
2021-02-19,141.0,2702.0,3198.0,4158.0,126.0,134.0,192.0,407.0,424.0,463.0,112.0,110.0,119.0,9.0,5.0,9.0,36.0,52.0,73.0,90.0,80.0,115.0,121218.933,119319.767,117814.591,121411.262,117136.211,118569.69699999999
2021-02-20,96.0,2208.0,2702.0,3198.0,141.0,126.0,134.0,383.0,407.0,424.0,109.0,112.0,110.0,8.0,9.0,5.0,52.0,36.0,52.0,83.0,90.0,80.0,123356.767,121218.933,119319.767,119780.633,121411.262,117136.211
2021-02-21,34.0,2374.0,2208.0,2702.0,96.0,141.0,126.0,342.0,383.0,407.0,106.0,109.0,112.0,10.0,8.0,9.0,26.0,52.0,36.0,63.0,83.0,90.0,68754.97099999999,123356.767,121218.933,66564.79400000001,119780.633,121411.262
2021-02-22,114.0,979.0,2374.0,2208.0,34.0,96.0,141.0,319.0,342.0,383.0,105.0,106.0,109.0,4.0,10.0,8.0,13.0,26.0,52.0,24.0,63.0,83.0,46497.76,68754.97099999999,123356.767,47808.634000000005,66564.79400000001,119780.633
2021-02-23,130.0,3305.0,979.0,2374.0,114.0,34.0,96.0,351.0,319.0,342.0,107.0,105.0,106.0,4.0,4.0,10.0,30.0,13.0,26.0,86.0,24.0,63.0,120955.18,46497.76,68754.97099999999,124646.909,47808.634000000005,66564.79400000001
2021-02-24,113.0,3237.0,3305.0,979.0,130.0,114.0,34.0,312.0,351.0,319.0,92.0,107.0,105.0,3.0,4.0,4.0,52.0,30.0,13.0,82.0,86.0,24.0,122639.589,120955.18,46497.76,121195.484,124646.909,47808.634000000005
2021-02-25,88.0,2877.0,3237.0,3305.0,113.0,130.0,114.0,286.0,312.0,351.0,89.0,92.0,107.0,4.0,3.0,4.0,32.0,52.0,30.0,69.0,82.0,86.0,124676.37199999999,122639.589,120955.18,124863.784,121195.484,124646.909
2021-02-26,92.0,2402.0,2877.0,3237.0,88.0,113.0,130.0,259.0,286.0,312.0,86.0,89.0,92.0,14.0,4.0,3.0,33.0,32.0,52.0,57.0,69.0,82.0,131143.85,124676.37199999999,122639.589,128249.85800000001,124863.784,121195.484
2021-02-27,43.0,2601.0,2402.0,2877.0,92.0,88.0,113.0,237.0,259.0,286.0,81.0,86.0,89.0,6.0,14.0,4.0,32.0,33.0,32.0,60.0,57.0,69.0,130495.728,131143.85,124676.37199999999,126471.246,128249.85800000001,124863.784
2021-02-28,59.0,1650.0,2601.0,2402.0,43.0,92.0,88.0,231.0,237.0,259.0,82.0,81.0,86.0,4.0,6.0,14.0,16.0,32.0,33.0,27.0,60.0,57.0,73285.85100000001,130495.728,131143.85,71385.928,126471.246,128249.85800000001
